2025-02-05 09:36:22.516 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs\project_log.log
2025-02-12 21:15:32.485 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.485 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just tried an app! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-12 21:08:39', 'category': 'other', 'sentiment': 0.79, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:15:32.486 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.486 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried an app! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-12 21:08:39', 'category': 'other', 'sentiment': 0.79, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:15:32.487 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.494 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.494 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just found a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:08:44', 'category': 'entertainment', 'sentiment': 0.83, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:15:32.495 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.495 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just found a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:08:44', 'category': 'entertainment', 'sentiment': 0.83, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:15:32.495 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.507 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.507 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just shared travel! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:08:49', 'category': 'travel', 'sentiment': 0.53, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-02-12 21:15:32.508 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.508 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared travel! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:08:49', 'category': 'travel', 'sentiment': 0.53, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-02-12 21:15:32.508 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.516 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.517 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just found a meme! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:08:54', 'category': 'humor', 'sentiment': 0.78, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-12 21:15:32.518 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.519 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just found a meme! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:08:54', 'category': 'humor', 'sentiment': 0.78, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-12 21:15:32.520 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.526 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.527 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just shared a movie! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-12 21:08:59', 'category': 'entertainment', 'sentiment': 0.85, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-02-12 21:15:32.527 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.527 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared a movie! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-12 21:08:59', 'category': 'entertainment', 'sentiment': 0.85, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-02-12 21:15:32.528 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.538 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.538 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just tried a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-12 21:09:04', 'category': 'other', 'sentiment': 0.32, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-12 21:15:32.538 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.539 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-12 21:09:04', 'category': 'other', 'sentiment': 0.32, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-12 21:15:32.539 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.545 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.545 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just shared a story! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-12 21:09:09', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-12 21:15:32.546 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.547 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared a story! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-12 21:09:09', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-12 21:15:32.548 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.557 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.557 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just saw travel! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:09:14', 'category': 'travel', 'sentiment': 0.34, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-02-12 21:15:32.558 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.558 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw travel! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:09:14', 'category': 'travel', 'sentiment': 0.34, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-02-12 21:15:32.558 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.568 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.568 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just tried Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:09:19', 'category': 'tech', 'sentiment': 0.62, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-12 21:15:32.569 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.569 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:09:19', 'category': 'tech', 'sentiment': 0.62, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-12 21:15:32.569 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.576 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.576 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just found an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-12 21:09:24', 'category': 'other', 'sentiment': 0.87, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-12 21:15:32.577 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.577 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just found an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-12 21:09:24', 'category': 'other', 'sentiment': 0.87, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-12 21:15:32.577 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.588 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.588 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just saw game! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:09:29', 'category': 'gaming', 'sentiment': 0.36, 'keyword_mentioned': 'game', 'message_length': 30}
2025-02-12 21:15:32.588 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.589 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw game! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:09:29', 'category': 'gaming', 'sentiment': 0.36, 'keyword_mentioned': 'game', 'message_length': 30}
2025-02-12 21:15:32.589 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.595 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.596 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just found game! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:09:34', 'category': 'gaming', 'sentiment': 0.48, 'keyword_mentioned': 'game', 'message_length': 35}
2025-02-12 21:15:32.598 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.599 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just found game! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:09:34', 'category': 'gaming', 'sentiment': 0.48, 'keyword_mentioned': 'game', 'message_length': 35}
2025-02-12 21:15:32.600 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.608 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.608 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just shared a meme! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:09:39', 'category': 'humor', 'sentiment': 0.25, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-02-12 21:15:32.608 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.609 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared a meme! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:09:39', 'category': 'humor', 'sentiment': 0.25, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-02-12 21:15:32.609 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.619 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.620 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just saw a trick! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-12 21:09:44', 'category': 'other', 'sentiment': 0.44, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-12 21:15:32.620 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.621 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw a trick! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-12 21:09:44', 'category': 'other', 'sentiment': 0.44, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-12 21:15:32.621 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.627 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.628 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just loved game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-12 21:09:49', 'category': 'gaming', 'sentiment': 0.71, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-12 21:15:32.628 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.629 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just loved game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-12 21:09:49', 'category': 'gaming', 'sentiment': 0.71, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-12 21:15:32.629 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.638 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.639 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just tried a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:09:54', 'category': 'entertainment', 'sentiment': 0.2, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:15:32.639 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.640 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:09:54', 'category': 'entertainment', 'sentiment': 0.2, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:15:32.640 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:15:32.646 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:15:32.648 | INFO     | __main__:process_message:60 - Processed message: {'message': 'I just tried a trick! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-12 21:09:59', 'category': 'other', 'sentiment': 0.44, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-12 21:15:32.650 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:15:32.650 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried a trick! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-12 21:09:59', 'category': 'other', 'sentiment': 0.44, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-12 21:15:32.650 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
